mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
288.3175760904948,0.523449440459147,8.890366236368815,0.10361089842978762,True,balanced,gini,5,sqrt,4,5,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000}",0.7960280373831776,0.7941492593111827,0.7953175382027198,0.7951649449656933,0.0007745602119662679,65
213.4415806134542,0.8349242443469241,6.632783889770508,0.010503600692738188,True,balanced,gini,5,sqrt,4,10,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1500}",0.7972429906542056,0.7950838824244123,0.7951773447357353,0.795834739271451,0.0009965148497578743,55
248.5317099094391,0.5497220090142745,7.834345658620198,0.0813636684271037,True,balanced,gini,5,sqrt,4,10,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1750}",0.7955607476635514,0.7940557969998598,0.7950371512687509,0.7948845653107206,0.0006237953622663088,74
282.9608572324117,0.6101267098849419,8.76932422320048,0.06391134119687178,True,balanced,gini,5,sqrt,4,10,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 2000}",0.795,0.7940090658441983,0.7941492593111827,0.794386108385127,0.00043784376068397814,81
213.79618183771768,0.397507968655851,6.865172545115153,0.09085143789391739,True,balanced,gini,5,sqrt,4,20,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 1500}",0.7961682242990654,0.7954577316697042,0.7955044628253657,0.7957101395980452,0.00032447613698494555,56
250.27230246861777,0.5322252027520076,7.622031132380168,0.03174257469417282,True,balanced,gini,5,sqrt,4,20,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 1750}",0.7963084112149532,0.7950371512687509,0.7947100331791205,0.7953518652209416,0.0006894378096854131,61
284.64090037345886,0.9999793083984715,8.816276709238688,0.02544219199649058,True,balanced,gini,5,sqrt,4,20,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 2000}",0.7960747663551402,0.794663302023459,0.7938221412215524,0.7948534032000505,0.0009294026185760346,75
414.5204622745514,0.5481280404989185,12.107160965601603,0.05462677582528911,True,balanced,gini,10,sqrt,1,5,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1500}",0.8769158878504673,0.8775176410112622,0.8738726108696668,0.8761020465771322,0.0015954757695689592,31
485.31111725171405,0.6088969109245613,14.232792854309082,0.08898425623231064,True,balanced,gini,10,sqrt,1,5,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1750}",0.8772897196261682,0.877891490256554,0.8741997289592972,0.8764603129473398,0.0016172429106650714,29
553.9837863445282,1.0081689707094779,16.172338485717773,0.17339383212218923,True,balanced,gini,10,sqrt,1,5,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000}",0.8775700934579439,0.877891490256554,0.8740128043366513,0.8764914626837165,0.0017575806053864377,28
415.61752311388653,0.4858410998733777,12.003366549809774,0.03658380736254199,True,balanced,gini,10,sqrt,1,10,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1500}",0.8755607476635514,0.8763026309640637,0.8727977942894528,0.8748870576390226,0.0015080591756264172,38
483.7504843870799,0.8743027697245219,14.128741105397543,0.20579443117479196,True,balanced,gini,10,sqrt,1,10,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1750}",0.875607476635514,0.8764895555867097,0.873405299313052,0.8751674438450919,0.0012970173046607675,35
554.5555642445883,0.3483868617005486,16.235886017481487,0.05138286138790909,True,balanced,gini,10,sqrt,1,10,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 2000}",0.875607476635514,0.8765362867423712,0.8735454927800365,0.8752297520526405,0.0012498583990902367,34
415.79747200012207,0.8552295673655582,12.004446268081665,0.03407853671694752,True,balanced,gini,10,sqrt,1,20,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 1500}",0.8722897196261682,0.8727510631337912,0.8706481611290248,0.8718963146296614,0.0009024503047703339,48
484.8330235481262,0.7385080784575448,14.047245343526205,0.10570041078249147,True,balanced,gini,10,sqrt,1,20,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 1750}",0.8726635514018691,0.8720033646432076,0.8702275807280714,0.8716314989243826,0.0010286565236684638,51
554.4773136774699,0.49010893232048874,16.008662700653076,0.10668522857139737,True,balanced,gini,10,sqrt,1,20,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 2000}",0.872803738317757,0.872423945044161,0.8710220103743166,0.8720832312454115,0.000766247582096388,46
417.562358935674,0.6067948922032482,12.467622995376587,0.30221245493484183,True,balanced,gini,10,sqrt,2,5,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1500}",0.8772897196261682,0.876910135987663,0.8749941586055423,0.8763980047397911,0.0010046919631208062,30
